29.5			0.1			2246.23			162.621			0			0			0			0			264455			0			0
29.6			0.1			2262.52			163.198			0			0			0			0			266336			0			0
29.7			0.1			2278.87			163.775			0			0			0			0			268224			0			0
29.8			0.1			2295.27			164.352			0			0			0			0			270117			0			0
29.9			0.1			2311.74			164.929			0			0			0			0			272016			0			0
30			0.1			2328.26			165.506			0			0			0			0			273922			0			0
30.1			0.1			2344.84			166.082			0			0			0			0			275834			0			0
30.2			0.1			2361.47			166.659			0			0			0			0			277752			0			0
30.3			0.1			2378.17			167.235			0			0			0			0			279675			0			0
30.4			0.1			2394.92			167.811			0			0			0			0			281605			0			0
30.5			0.1			2411.73			168.387			0			0			0			0			283542			0			0
30.6			0.1			2428.6			168.963			0			0			0			0			285484			0			0
30.7			0.1			2445.52			169.538			0			0			0			0			287432			0			0
30.8			0.1			2462.51			170.114			0			0			0			0			289386			0			0
30.9			0.1			2479.55			170.689			0			0			0			0			291346			0			0
31			0.1			2496.64			171.264			0			0			0			0			293313			0			0
31.1			0.1			2513.8			171.839			0			0			0			0			295285			0			0
31.2			0.1			2531.01			172.413			0			0			0			0			297264			0			0
31.3			0.1			2548.28			172.988			0			0			0			0			299248			0			0
31.4			0.1			2565.61			173.562			0			0			0			0			301238			0			0
31.5			0.1			2582.99			174.136			0			0			0			0			303235			0			0
31.6			0.1			2600.44			174.71			0			0			0			0			305237			0			0
31.7			0.1			2617.94			175.284			0			0			0			0			307246			0			0
31.8			0.1			2635.49			175.858			0			0			0			0			309260			0			0
31.9			0.1			2653.11			176.431			0			0			0			0			311280			0			0
32			0.1			2670.78			177.005			0			0			0			0			313307			0			0
32.1			0.1			2688.51			177.578			0			0			0			0			315339			0			0
32.2			0.1			2706.3			178.151			0			0			0			0			317377			0			0
32.3			0.1			2724.14			178.724			0			0			0			0			319421			0			0
32.4			0.1			2742.04			179.296			0			0			0			0			321472			0			0
32.5			0.1			2760			179.869			0			0			0			0			323528			0			0
32.6			0.1			2778.01			180.441			0			0			0			0			325590			0			0
32.7			0.1			2796.09			181.013			0			0			0			0			327657			0			0
32.8			0.1			2814.22			181.585			0			0			0			0			329731			0			0
32.9			0.1			2832.4			182.157			0			0			0			0			331811			0			0
33			0.1			2850.65			182.728			0			0			0			0			333896			0			0
33.1			0.1			2868.95			183.3			0			0			0			0			335988			0			0
33.2			0.1			2887.31			183.871			0			0			0			0			338085			0			0
33.3			0.1			2905.72			184.442			0			0			0			0			340188			0			0
33.4			0.1			2924.2			185.013			0			0			0			0			342297			0			0
33.5			0.1			2942.73			185.583			0			0			0			0			344412			0			0
33.6			0.1			2961.31			186.154			0			0			0			0			346533			0			0
33.7			0.1			2979.96			186.724			0			0			0			0			348659			0			0
33.8			0.1			2998.66			187.294			0			0			0			0			350792			0			0
33.9			0.1			3017.42			187.864			0			0			0			0			352930			0			0
34			0.1			3036.23			188.434			0			0			0			0			355074			0			0
34.1			0.1			3055.1			189.004			0			0			0			0			357223			0			0
34.2			0.1			3074.03			189.573			0			0			0			0			359379			0			0
34.3			0.1			3093.02			190.142			0			0			0			0			361540			0			0
34.4			0.1			3112.06			190.711			0			0			0			0			363707			0			0
34.5			0.1			3131.16			191.28			0			0			0			0			365880			0			0
34.6			0.1			3150.32			191.849			0			0			0			0			368059			0			0
34.7			0.1			3169.53			192.417			0			0			0			0			370243			0			0
